job_title,company_name,job_location,work_place,salary_range,more_detail_link,job_id,work_type,category,sub_category,role
IT SUPPORT (YOGYAKARTA),Larissa Aesthetic Center,"Kapanewon Sleman, Sleman, DI Yogyakarta",Kerja di kantor,"Rp2,5jt-Rp2,5jt",https://glints.com/id/opportunities/jobs/it-support-yogyakarta/a1746a50-f523-429a-8116-e8d88901ad53?utm_referrer=explore,a1746a50-f523-429a-8116-e8d88901ad53,full_time,Computer & Information Technology,Telecommunication,Wireless & RF Communication Engineer
Data Engineer,PT. Fortech Indotama,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/data-engineer/ed1c70b5-8068-4622-82da-b1399a0244b3?utm_referrer=explore,ed1c70b5-8068-4622-82da-b1399a0244b3,full_time,Computer & Information Technology,Data,Data Engineer
IT Support,PT Jasa Utama Capital Sekuritas,"Menteng, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-support/21f71bf1-c928-4769-ab4b-dc27714ff208?utm_referrer=explore,21f71bf1-c928-4769-ab4b-dc27714ff208,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Network Specialist,PT. SATNETCOM,"Balikpapan Selatan, Balikpapan, Kalimantan Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/network-specialist/8e60f512-1ad9-443f-9917-582c05fb4475?utm_referrer=explore,8e60f512-1ad9-443f-9917-582c05fb4475,full_time,Computer & Information Technology,"Network, System & Database Admin",Network Specialist
Web Developer,Peluang.co,"Bekasi Utara, Bekasi, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/web-developer/eebefd89-2651-498e-81dd-bff46789dd1f?utm_referrer=explore,eebefd89-2651-498e-81dd-bff46789dd1f,internship,Computer & Information Technology,Software,Web Developer
Software Engineer,PT. SATNETCOM,"Balikpapan Selatan, Balikpapan, Kalimantan Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/software-engineer/a4028f15-5b97-42c4-9912-b578369dc270?utm_referrer=explore,a4028f15-5b97-42c4-9912-b578369dc270,full_time,Computer & Information Technology,Software,Software Engineer
Backend Engineer Freelance,Arvis,"Tanjung Priok, Jakarta Utara, DKI Jakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/backend-engineer-freelance/c321c960-a3fd-4d9b-856a-032861b850df?utm_referrer=explore,c321c960-a3fd-4d9b-856a-032861b850df,part_time,Computer & Information Technology,Software,Software Engineer
Backend Engineer,PT Serikat Hantar Ekspedisi,"Koja, Jakarta Utara, DKI Jakarta",Kerja di kantor,Rp6jt-Rp8jt,https://glints.com/id/opportunities/jobs/backend-engineer/c48898e3-cbfc-4096-b459-aff4734a28ab?utm_referrer=explore,c48898e3-cbfc-4096-b459-aff4734a28ab,full_time,Computer & Information Technology,Software,Software Engineer
Flutter Developer,Pt Cipta Piranti Sejahtera,"Serpong Utara, Tangerang Selatan, Banten",Kerja di kantor,Rp5jt-Rp7jt,https://glints.com/id/opportunities/jobs/flutter-developer/3298b02b-b4bf-4e21-b287-8e724c7aaa7f?utm_referrer=explore,3298b02b-b4bf-4e21-b287-8e724c7aaa7f,full_time,Computer & Information Technology,Mobile Development,Android Developer
Network Operasional Center Supervisor (NOC SPV),MAGNET (PT Mitra Akses Globalindo),"Kebon Jeruk, Jakarta Barat, DKI Jakarta",Kerja di kantor,Rp7jt-Rp8jt,https://glints.com/id/opportunities/jobs/network-operasional-center-supervisor-noc-spv/b84ae08f-ea6d-418d-ae07-dd8e884d0860?utm_referrer=explore,b84ae08f-ea6d-418d-ae07-dd8e884d0860,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",Operation & Maintenance Engineer
Sales Hardware (Hybrid Working),Pt Profescipta Wahanatehnik,"Matraman, Jakarta Timur, DKI Jakarta",Kerja di kantor,"Rp6,5jt-Rp8,5jt",https://glints.com/id/opportunities/jobs/sales-hardware-hybrid-working/d57c16cb-1e89-4d3f-a05d-cace23d5b466?utm_referrer=explore,d57c16cb-1e89-4d3f-a05d-cace23d5b466,full_time,Computer & Information Technology,Technical Sales Support,Technical Sales Support
Internet Network Specialist,ELS.ID (CV Sukses Sejati Computama),"Kemantren Gondokusuman, Yogyakarta, DI Yogyakarta",Kerja di kantor,"Rp2,5jt-Rp3jt",https://glints.com/id/opportunities/jobs/internet-network-specialist/545d7e0d-e97c-4536-a2db-4b323728eb4e?utm_referrer=explore,545d7e0d-e97c-4536-a2db-4b323728eb4e,full_time,Computer & Information Technology,"Network, System & Database Admin",Internet Network Specialist
Network Operational Center Staff (NOC Staff),MAGNET (PT Mitra Akses Globalindo),"Kebon Jeruk, Jakarta Barat, DKI Jakarta",Kerja di kantor,Rp5jt-Rp6jt,https://glints.com/id/opportunities/jobs/network-operational-center-staff-noc-staff/801ed1f6-bc9f-4031-b3e3-94ed6da46acc?utm_referrer=explore,801ed1f6-bc9f-4031-b3e3-94ed6da46acc,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Teknisi Perbaikan Elektronik,GreenBox Data Center,"Cikupa, Tangerang, Banten",Kerja di kantor,"Rp4,6jt-Rp5,5jt",https://glints.com/id/opportunities/jobs/teknisi-perbaikan-elektronik/4fb61946-dc10-4500-8b17-63ccd5fca124?utm_referrer=explore,4fb61946-dc10-4500-8b17-63ccd5fca124,full_time,Computer & Information Technology,Electronic & Semiconductor,Electronics Engineer
AI Researcher,PT. Ebdesk Teknologi,"Pondok Aren, Tangerang Selatan, Banten",Kerja di kantor,"Rp4,9jt-Rp5,5jt",https://glints.com/id/opportunities/jobs/ai-researcher/039e2110-3cc4-4d42-b8f1-a02643c93b8a?utm_referrer=explore,039e2110-3cc4-4d42-b8f1-a02643c93b8a,contract,Computer & Information Technology,Data,Data Scientist
Web Service,PT. Ebdesk Teknologi,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/web-service/2b66164e-c4d3-4f30-a3b3-7526e8f3ea30?utm_referrer=explore,2b66164e-c4d3-4f30-a3b3-7526e8f3ea30,contract,Computer & Information Technology,Backend Development,Backend Developer
Staff Engineer,Fajar Korpora Indonesia,"Medan Area, Medan, Sumatera Utara",Kerja di kantor,"Rp4,2jt-Rp6jt",https://glints.com/id/opportunities/jobs/staff-engineer/c554aaa2-764a-4e86-a236-a74101c078a0?utm_referrer=explore,c554aaa2-764a-4e86-a236-a74101c078a0,full_time,Computer & Information Technology,Software,Staff Engineer
React Native Developer,PT TechTiera Services Indonesia,"Tanjung Priok, Jakarta Utara, DKI Jakarta",Kerja di kantor,Rp5jt-Rp11jt,https://glints.com/id/opportunities/jobs/react-native-developer/4105641a-25b9-4bb6-bae5-9467b3329d0d?utm_referrer=explore,4105641a-25b9-4bb6-bae5-9467b3329d0d,contract,Computer & Information Technology,Mobile Development,Mobile Developer
Java Developer,PT TechTiera Services Indonesia,"Cilandak, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp5jt-Rp11jt,https://glints.com/id/opportunities/jobs/java-developer/6a7ec234-8670-4045-b4a1-e113f6f47f88?utm_referrer=explore,6a7ec234-8670-4045-b4a1-e113f6f47f88,contract,Computer & Information Technology,Backend Development,Backend Developer
Macro Developer,PT TechTiera Services Indonesia,"Tanjung Priok, Jakarta Utara, DKI Jakarta",Kerja di kantor,Rp5jt-Rp11jt,https://glints.com/id/opportunities/jobs/macro-developer/8cf1a9d6-f740-47ef-8845-ddadc7262595?utm_referrer=explore,8cf1a9d6-f740-47ef-8845-ddadc7262595,contract,Computer & Information Technology,Software,Developer
IT Support,PT Menara Sinar Semesta,"Sukolilo, Surabaya, Jawa Timur",Kerja di kantor,"Rp3,8jt-Rp5jt",https://glints.com/id/opportunities/jobs/it-support/75cde6eb-fd5f-4a66-82e7-2bbd555f4b7e?utm_referrer=explore,75cde6eb-fd5f-4a66-82e7-2bbd555f4b7e,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Data Asset Management,Pt Badr Interactive,"Pancoran Mas, Depok, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/data-asset-management/e1ae125d-14fd-4be1-9a1e-95a7b8bf8955?utm_referrer=explore,e1ae125d-14fd-4be1-9a1e-95a7b8bf8955,contract,Computer & Information Technology,Data,Data Scientist
IT Data Support Technical,Pt Abhimata Persada,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-data-support-technical/a5c18bd3-d6b4-42aa-9bae-413abbf1f886?utm_referrer=explore,a5c18bd3-d6b4-42aa-9bae-413abbf1f886,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Staff IT & Operasional,PT Uangklik Digital Teknologi,"Menteng, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Rp8jt-Rp12jt,https://glints.com/id/opportunities/jobs/staff-it-and-operasional/74c1bc1b-c8fb-4e34-9968-8654c7a54ff6?utm_referrer=explore,74c1bc1b-c8fb-4e34-9968-8654c7a54ff6,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",Operations & Technology Professionals
NET Developer,PT Kamoro Maxima Integra,"Grogol Petamburan, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/net-developer/201430a4-6df2-4844-8a10-a547593877f4?utm_referrer=explore,201430a4-6df2-4844-8a10-a547593877f4,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Data Analyst,Pt Badr Interactive,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/data-analyst/c0b0afe6-ce9b-4eb3-97b8-13daf114afa9?utm_referrer=explore,c0b0afe6-ce9b-4eb3-97b8-13daf114afa9,contract,Computer & Information Technology,"Operation, Maintenance & Technical Support",Operations & Technology Professionals
Junior SAP ABAP,PT Solman Tekno Asia,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/junior-sap-abap/fa5d784e-4b0d-4d23-a128-c25a03dc542e?utm_referrer=explore,fa5d784e-4b0d-4d23-a128-c25a03dc542e,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Frontend Developer,OCTA Infinite Solutions,"Tebet, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/frontend-developer/4dd8f0b5-27b3-4f86-88ce-aa747d317411?utm_referrer=explore,4dd8f0b5-27b3-4f86-88ce-aa747d317411,contract,Computer & Information Technology,Frontend Development,Frontend Engineer
Technical Sales,PT Pemindo Mitra Sinergi,"Grogol Petamburan, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/technical-sales/c21a0729-513b-478d-9b87-a25136d1d54e?utm_referrer=explore,c21a0729-513b-478d-9b87-a25136d1d54e,full_time,Computer & Information Technology,Technical Sales Support,Technical Sales Support
Data Support Officer,Mursmedic Group,"Kelapa Gading, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/data-support-officer/23e8192d-064b-48cd-a42c-c101e395ddd6?utm_referrer=explore,23e8192d-064b-48cd-a42c-c101e395ddd6,full_time,Computer & Information Technology,"Network, System & Database Admin",Database Administrator
Frontend Engineer (Malang Area),Pt Super Spring,"Kedungkandang, Malang, Jawa Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/frontend-engineer-malang-area/7c8852b5-bc57-4091-9546-2213ce2d0dc0?utm_referrer=explore,7c8852b5-bc57-4091-9546-2213ce2d0dc0,full_time,Computer & Information Technology,Frontend Development,Frontend Engineer
Backend Developer,Koperasi Nasari Usaha Mikro Kecil Menengah,"Kelapa Gading, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/backend-developer/2dac2ec2-0bdd-48e1-acc2-638924eb447c?utm_referrer=explore,2dac2ec2-0bdd-48e1-acc2-638924eb447c,full_time,Computer & Information Technology,Backend Development,Backend Developer
Odoo Developer,PT. Nuvens Prima Retail,"Grogol Petamburan, Jakarta Barat, DKI Jakarta",Kerja di kantor,Rp10jt-Rp13jt,https://glints.com/id/opportunities/jobs/odoo-developer/9cf163a0-9e64-438b-8cca-e158443d9361?utm_referrer=explore,9cf163a0-9e64-438b-8cca-e158443d9361,full_time,Computer & Information Technology,Software,Developer
Direct Sales,First Media Malang,"Kedungkandang, Malang, Jawa Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/direct-sales/f1be89fe-42b1-441c-9858-4399b45f601a?utm_referrer=explore,f1be89fe-42b1-441c-9858-4399b45f601a,full_time,Computer & Information Technology,Technical Sales Support,Technical Sales Support
Backend Developer (Malang Area),Pt Super Spring,"Kedungkandang, Malang, Jawa Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/backend-developer-malang-area/82d82944-2947-4b26-9e6e-08af103502c8?utm_referrer=explore,82d82944-2947-4b26-9e6e-08af103502c8,full_time,Computer & Information Technology,Backend Development,Backend Developer
Fullstack Web Developer (ReactJs & Laravel),PT Qtasnim Digital Teknologi,"Cimenyan, Bandung, Jawa Barat",Kerja di kantor,Rp4jt-Rp6jt,https://glints.com/id/opportunities/jobs/fullstack-web-developer-reactjs-and-laravel/35ad2a34-0fe8-4a9a-803d-cb059c90ccb3?utm_referrer=explore,35ad2a34-0fe8-4a9a-803d-cb059c90ccb3,full_time,Computer & Information Technology,Software,Web Developer
IT SAP FICO,Hartono Elektronika,"Dukuh Pakis, Surabaya, Jawa Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-sap-fico/d95ea591-0cf0-4b0a-890d-3c12c3355c55?utm_referrer=explore,d95ea591-0cf0-4b0a-890d-3c12c3355c55,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Data Analyst Admin,PT MicroAd Indonesia,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/data-analyst-admin/ea28187f-4d36-44ae-a30a-76c05c3d387c?utm_referrer=explore,ea28187f-4d36-44ae-a30a-76c05c3d387c,full_time,Computer & Information Technology,Data,Data Analyst
Web Developer & SEO Specialist,Visioner Mandiri Investama,"Kapanewon Banguntapan, Bantul, DI Yogyakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/web-developer-and-seo-specialist/f9f96d33-c14f-4a56-8cdc-cb4d5eb4aa20?utm_referrer=explore,f9f96d33-c14f-4a56-8cdc-cb4d5eb4aa20,full_time,Computer & Information Technology,Software,Web Developer
System Analyst & Design Intern (On-site South Jakarta),Little Advisors,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/system-analyst-and-design-intern-on-site-south-jakarta/b4c5d07e-b9b0-4f93-a887-9b1f1abb1c25?utm_referrer=explore,b4c5d07e-b9b0-4f93-a887-9b1f1abb1c25,internship,Computer & Information Technology,"Network, System & Database Admin",System Analyst
Remote Full-stack PHP Developer,Scopic,"Pancoran, Jakarta Selatan, DKI Jakarta",Remote/Dari rumah,Rp5jt-Rp9jt,https://glints.com/id/opportunities/jobs/remote-full-stack-php-developer/1f7f0841-749c-4b2a-87cd-8d67beec22b8?utm_referrer=explore,1f7f0841-749c-4b2a-87cd-8d67beec22b8,full_time,Computer & Information Technology,Software,Developer
Provisioning Staff,SpeedHunt,"Bogor Tengah, Bogor, Jawa Barat",Kerja di kantor,"Rp5jt-Rp6,5jt",https://glints.com/id/opportunities/jobs/provisioning-staff/0f80c003-c872-4077-97b2-e927123756d0?utm_referrer=explore,0f80c003-c872-4077-97b2-e927123756d0,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",Operations & Technology Professionals
SPV Jaringan Listrik (Arus Kuat & Arus Lemah),Boemisora (PT. Rapelo Tuju Tujuh),"Getasan, Semarang, Jawa Tengah",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/spv-jaringan-listrik-arus-kuat-and-arus-lemah/b2a32e02-979d-4684-aacc-4de2dc74efec?utm_referrer=explore,b2a32e02-979d-4684-aacc-4de2dc74efec,full_time,Computer & Information Technology,Electronic & Semiconductor,Electrical Engineer
IT Governance,PT SINERGI INFORMATIKA SEMEN INDONESIA,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp5jt-Rp6jt,https://glints.com/id/opportunities/jobs/it-governance/257ef99a-fcd0-436c-a783-f8c1e6ff636c?utm_referrer=explore,257ef99a-fcd0-436c-a783-f8c1e6ff636c,contract,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Software Developer,Agile Technica,"Tangerang, Tangerang, Banten",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/software-developer/1b3cd784-1991-4fd8-bf04-5b1e56ce7064?utm_referrer=explore,1b3cd784-1991-4fd8-bf04-5b1e56ce7064,full_time,Computer & Information Technology,Software,Software Developer
IT Support,PT Terra Drone Indonesia,"Cicendo, Bandung, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-support/e0034a05-575a-4d5d-9164-625be32c2d94?utm_referrer=explore,e0034a05-575a-4d5d-9164-625be32c2d94,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Full Stack Web Developer,JOGJACAMP,"Kemantren Umbulharjo, Yogyakarta, DI Yogyakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/full-stack-web-developer/e56ff789-4fb3-42b5-ba54-6481706b6966?utm_referrer=explore,e56ff789-4fb3-42b5-ba54-6481706b6966,full_time,Computer & Information Technology,Software,Developer
System Development,Marugame Udon Indonesia,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/system-development/343ef024-142b-4efd-bbcd-24f10d0acfd2?utm_referrer=explore,343ef024-142b-4efd-bbcd-24f10d0acfd2,full_time,Computer & Information Technology,Software,Developer
Full Stack Web & Mobile Developer,JIC Digital Media,"Cipondoh, Tangerang, Banten",Kerja di kantor,Rp6jt-Rp7jt,https://glints.com/id/opportunities/jobs/full-stack-web-and-mobile-developer/f85dc26d-ce49-490e-9318-2ee92547cceb?utm_referrer=explore,f85dc26d-ce49-490e-9318-2ee92547cceb,full_time,Computer & Information Technology,Mobile Development,Mobile Developer
IT Presales & Project,Asia Sistem Indonesia,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp5jt-Rp6jt,https://glints.com/id/opportunities/jobs/it-presales-and-project/a094184d-42f3-442a-96ef-249b7eb177e1?utm_referrer=explore,a094184d-42f3-442a-96ef-249b7eb177e1,full_time,Computer & Information Technology,Technical Sales Support,Technical Sales Support
Full Stack Developer,PT Tiga Pilar Keamanan,"Kapanewon Depok, Sleman, DI Yogyakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/full-stack-developer/acb7b1f2-7a42-477a-8551-ddac8d329abc?utm_referrer=explore,acb7b1f2-7a42-477a-8551-ddac8d329abc,full_time,Computer & Information Technology,Software,Full Stack Engineer
IT Support,PT Calysta Prima Estetik,"Buahbatu, Bandung, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-support/af5730f4-7824-4ef8-b9c0-9b7ee15e047f?utm_referrer=explore,af5730f4-7824-4ef8-b9c0-9b7ee15e047f,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
IT Support,PT DHANAJAYA BOGAINDO,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-support/d16bf606-bf23-4e7c-8e70-562a1eabd4a8?utm_referrer=explore,d16bf606-bf23-4e7c-8e70-562a1eabd4a8,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
IT SOFTWARE,PT.FRESH ON TIME SEAFOOD,"Klapanunggal, Bogor, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-software/1f71fe19-8fc9-48b6-9c39-61e13263fb0e?utm_referrer=explore,1f71fe19-8fc9-48b6-9c39-61e13263fb0e,contract,Computer & Information Technology,Artificial Intelligence,AI Engineer
Data Entry/Administrasi Penjualan,Snapurtees Indonesia,"Tanjung Priok, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/data-entry-administrasi-penjualan/18e1e203-5027-4db4-b482-16c6335e0397?utm_referrer=explore,18e1e203-5027-4db4-b482-16c6335e0397,full_time,Computer & Information Technology,Data,Data Entry
Technical Support Specialist,PT. Exabytes Network Indonesia,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/technical-support-specialist/0226d76f-a243-4039-bb07-ca0ba1be6be2?utm_referrer=explore,0226d76f-a243-4039-bb07-ca0ba1be6be2,full_time,Computer & Information Technology,Other Computer & Information Technology,Other Technical Positions
C# Developer,ASAP LOMBOK,"Menteng, Jakarta Pusat, DKI Jakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/c-developer/104bf4bc-886c-4250-afc4-ab5926255e43?utm_referrer=explore,104bf4bc-886c-4250-afc4-ab5926255e43,full_time,Computer & Information Technology,Backend Development,C# Developer
Senior Fullstack Developer,PT. Aigen Global Teknologi,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Rp20jt-Rp30jt,https://glints.com/id/opportunities/jobs/senior-fullstack-developer/bd4f6ef1-97cf-49fe-8535-4c9eca530063?utm_referrer=explore,bd4f6ef1-97cf-49fe-8535-4c9eca530063,full_time,Computer & Information Technology,Software,Full Stack Engineer
Maintenance Control Automation Officer,PT Royalboard Banguninti Granito,"Cikarang Timur, Bekasi, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/maintenance-control-automation-officer/12b5d524-d297-4ef3-bd34-b6ac93849359?utm_referrer=explore,12b5d524-d297-4ef3-bd34-b6ac93849359,full_time,Computer & Information Technology,Hardware Development,Automation Engineer
Programmer,PT Onesia Nusantara Evolusi,"Sukajadi, Pekanbaru, Riau",Kerja di kantor,"Rp3,3jt-Rp5jt",https://glints.com/id/opportunities/jobs/programmer/0420dda9-38d6-484b-9e4e-a51a526cc893?utm_referrer=explore,0420dda9-38d6-484b-9e4e-a51a526cc893,full_time,Computer & Information Technology,Software,Web Developer
Network Engineer,JFX Technologies,"Pondok Aren, Tangerang Selatan, Banten",Kerja di kantor,Rp4jt-Rp6jt,https://glints.com/id/opportunities/jobs/network-engineer/8d9fa5cb-3cdf-4399-b27a-cd2150718e20?utm_referrer=explore,8d9fa5cb-3cdf-4399-b27a-cd2150718e20,full_time,Computer & Information Technology,"Network, System & Database Admin",Network Engineer
Pengawas lapangan K3 Konstruksi,PT Unggul Ejawantah Industri,"Angsana, Tanah Bumbu, Kalimantan Selatan",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/pengawas-lapangan-k3-konstruksi/df302438-b3d6-4bc5-94bd-ce475b68af3d?utm_referrer=explore,df302438-b3d6-4bc5-94bd-ce475b68af3d,contract,Computer & Information Technology,Software,Staff Engineer
IT Support,Uno Prime Service,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-support/76ecf4b9-571e-4bed-bae0-334acdfd0d25?utm_referrer=explore,76ecf4b9-571e-4bed-bae0-334acdfd0d25,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Back-End Developer,Pt. Sumatra Sistem Digital,"Medan Petisah, Medan, Sumatera Utara",Kerja di kantor,Rp2jt-Rp5jt,https://glints.com/id/opportunities/jobs/back-end-developer/ed825a39-0d96-4dbd-a8a8-aab425a948f3?utm_referrer=explore,ed825a39-0d96-4dbd-a8a8-aab425a948f3,full_time,Computer & Information Technology,Software,Software Engineer
Front-End Developer (Mobile and Web),Pt. Sumatra Sistem Digital,"Medan Petisah, Medan, Sumatera Utara",Kerja di kantor,"Rp2,5jt-Rp3,5jt",https://glints.com/id/opportunities/jobs/front-end-developer-mobile-and-web/55607796-0bcb-4607-a8be-8cec4962f6ee?utm_referrer=explore,55607796-0bcb-4607-a8be-8cec4962f6ee,full_time,Computer & Information Technology,Mobile Development,Mobile Developer
IT Manager,Neutron Yogyakarta (PT. Lembimjar Neutron Yogyakarta),"Kemantren Mergangsan, Yogyakarta, DI Yogyakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-manager/86ec1f7e-758f-4a51-a54a-7c0cddbc7ed8?utm_referrer=explore,86ec1f7e-758f-4a51-a54a-7c0cddbc7ed8,full_time,Computer & Information Technology,Senior Technical Position,Technical Manager
Backend Developer Intern,Bee Accounting,"Sukolilo, Surabaya, Jawa Timur",Kerja di kantor,"Rp1jt-Rp1,5jt",https://glints.com/id/opportunities/jobs/backend-developer-intern/7cdf0915-99c6-479a-b077-a690686e4cc9?utm_referrer=explore,7cdf0915-99c6-479a-b077-a690686e4cc9,internship,Computer & Information Technology,Backend Development,Backend Developer
Frontend Developer Intern,Bee Accounting,"Sukolilo, Surabaya, Jawa Timur",Kerja di kantor,"Rp1jt-Rp1,5jt",https://glints.com/id/opportunities/jobs/frontend-developer-intern/017a7adb-0521-4a17-bda2-b35e6f5ab311?utm_referrer=explore,017a7adb-0521-4a17-bda2-b35e6f5ab311,internship,Computer & Information Technology,Frontend Development,Frontend Engineer
QA Engineer,Pt Komunitas Anak Bangsa,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/qa-engineer/3811683c-20c2-435b-b535-f634a5ac7bc9?utm_referrer=explore,3811683c-20c2-435b-b535-f634a5ac7bc9,full_time,Computer & Information Technology,QA & Software Testing,QA Engineer
Full Stack Developer,Widya Analytic,"Kapanewon Depok, Sleman, DI Yogyakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/full-stack-developer/15f7fb79-ba2e-4dc6-adc1-c6bf8326f07a?utm_referrer=explore,15f7fb79-ba2e-4dc6-adc1-c6bf8326f07a,full_time,Computer & Information Technology,Software,Full Stack Engineer
Senior Data Engineer,Permana Solution,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Rp15jt-Rp16jt,https://glints.com/id/opportunities/jobs/senior-data-engineer/ab03fb5f-9ce5-416b-b8a8-cbebdaf63bb7?utm_referrer=explore,ab03fb5f-9ce5-416b-b8a8-cbebdaf63bb7,contract,Computer & Information Technology,Data,Data Engineer
Macro Developer,PT Adi Perdana Nusantara,"Tanjung Priok, Jakarta Utara, DKI Jakarta",Kerja di kantor,Rp7jt-Rp9jt,https://glints.com/id/opportunities/jobs/macro-developer/acf44bfd-926f-40c5-b98b-19d10da27bf3?utm_referrer=explore,acf44bfd-926f-40c5-b98b-19d10da27bf3,contract,Computer & Information Technology,Software,Developer
Backend Developer,PT Pasti Makmur Abadi,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/backend-developer/ad11b647-dcf3-4205-8068-dddcb38ceca8?utm_referrer=explore,ad11b647-dcf3-4205-8068-dddcb38ceca8,full_time,Computer & Information Technology,Backend Development,Backend Developer
